model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqf,0.0,0.0,10.4865083694458,10.4865083694458,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqf,0.25,1.6015219688415527,10.458514213562012,10.458514213562012,1.6015219688415527,1.285297155380249,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqf,0.5,2.725844383239746,10.611100196838379,10.611100196838379,2.725844383239746,2.4322376251220703,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqf,0.75,4.157704830169678,11.083450317382812,11.083450317382812,4.157704830169678,3.7562761306762695,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqf,1.0,5.821087837219238,11.602949142456055,11.602949142456055,5.821087837219238,5.191229820251465,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqc,0.0,0.0,9.130705833435059,9.130705833435059,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqc,0.25,1.597088098526001,9.14867115020752,9.14867115020752,1.597088098526001,1.24298894405365,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqc,0.5,2.744933605194092,9.384098052978516,9.384098052978516,2.744933605194092,2.36148738861084,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqc,0.75,4.209232807159424,9.93959903717041,9.93959903717041,4.209232807159424,3.6523802280426025,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,KIT,6gql,8pqc,1.0,5.87424373626709,10.571019172668457,10.571019172668457,5.87424373626709,5.063060760498047,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_2.0,MET,3rhk,4iwd,0.0,0.0,9.51522445678711,9.51522445678711,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_2.0,MET,3rhk,4iwd,0.25,1.6849074363708496,9.454084396362305,9.454084396362305,1.6849074363708496,1.2946096658706665,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3rhk,4iwd,0.5,2.866434335708618,9.659008979797363,9.659008979797363,2.866434335708618,2.5162057876586914,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3rhk,4iwd,0.75,4.313718795776367,10.197441101074219,10.197441101074219,4.313718795776367,3.7861931324005127,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3rhk,4iwd,1.0,6.043844223022461,10.805943489074707,10.805943489074707,6.043844223022461,5.112664222717285,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_2.0,MET,3efj,3efk,0.0,0.0,0.585792064666748,0.585792064666748,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_2.0,MET,3efj,3efk,0.25,1.6233625411987305,1.650527834892273,1.650527834892273,1.6233625411987305,0.8427866101264954,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3efj,3efk,0.5,2.9242169857025146,2.894073486328125,2.894073486328125,2.9242169857025146,1.5757319927215576,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3efj,3efk,0.75,4.263888835906982,4.2117838859558105,4.2117838859558105,4.263888835906982,2.277958631515503,False,latent generated hypothesis
aligned_full_conditioning_guidance_2.0,MET,3efj,3efk,1.0,5.850903034210205,5.786395072937012,5.786395072937012,5.850903034210205,3.069347858428955,False,generated endpoint prediction supervised against observed target
