model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqf,0.0,0.0,10.4865083694458,10.4865083694458,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqf,0.25,1.4352360963821411,11.003071784973145,11.003071784973145,1.4352360963821411,1.073547601699829,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqf,0.5,2.7491707801818848,11.612203598022461,11.612203598022461,2.7491707801818848,2.0691001415252686,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqf,0.75,4.1031951904296875,12.314279556274414,12.314279556274414,4.1031951904296875,3.033827304840088,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqf,1.0,5.5728864669799805,13.26438045501709,13.26438045501709,5.5728864669799805,4.047391414642334,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqc,0.0,0.0,9.130705833435059,9.130705833435059,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqc,0.25,1.4484211206436157,9.631943702697754,9.631943702697754,1.4484211206436157,0.9874752163887024,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqc,0.5,2.766859531402588,10.241518020629883,10.241518020629883,2.766859531402588,1.8982468843460083,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqc,0.75,4.123746395111084,10.967187881469727,10.967187881469727,4.123746395111084,2.7828903198242188,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,KIT,6gql,8pqc,1.0,5.606192588806152,11.949997901916504,11.949997901916504,5.606192588806152,3.7189269065856934,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.5,MET,3rhk,4iwd,0.0,0.0,9.51522445678711,9.51522445678711,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.5,MET,3rhk,4iwd,0.25,1.4940006732940674,10.087968826293945,10.087968826293945,1.4940006732940674,0.9899845719337463,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,MET,3rhk,4iwd,0.5,2.876232385635376,10.749529838562012,10.749529838562012,2.876232385635376,1.942398190498352,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,MET,3rhk,4iwd,0.75,4.30560302734375,11.542378425598145,11.542378425598145,4.30560302734375,2.9422173500061035,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,MET,3rhk,4iwd,1.0,5.852384567260742,12.601175308227539,12.601175308227539,5.852384567260742,3.9796500205993652,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.5,MET,3efj,3efk,0.0,0.0,0.585792064666748,0.585792064666748,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.5,MET,3efj,3efk,0.25,1.5588628053665161,1.6986212730407715,1.6986212730407715,1.5588628053665161,0.518126368522644,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.5,MET,3efj,3efk,0.5,3.057223320007324,3.15103816986084,3.15103816986084,3.057223320007324,0.9985930323600769,False,latent generated hypothesis
