model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqf,0.0,0.0,10.4865083694458,10.4865083694458,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqf,0.25,1.9412269592285156,11.531943321228027,11.531943321228027,1.9412269592285156,1.386201024055481,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqf,0.5,3.613823652267456,12.67808723449707,12.67808723449707,3.613823652267456,2.5905823707580566,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqf,0.75,5.39902925491333,13.976265907287598,13.976265907287598,5.39902925491333,3.747603178024292,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqf,1.0,7.501231670379639,15.698031425476074,15.698031425476074,7.501231670379639,4.9900712966918945,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqc,0.0,0.0,9.130705833435059,9.130705833435059,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqc,0.25,1.9181156158447266,10.114418983459473,10.114418983459473,1.9181156158447266,1.2946562767028809,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqc,0.5,3.5572128295898438,11.20467472076416,11.20467472076416,3.5572128295898438,2.4087488651275635,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqc,0.75,5.311017990112305,12.474416732788086,12.474416732788086,5.311017990112305,3.487760305404663,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,6gql,8pqc,1.0,7.395465850830078,14.178557395935059,14.178557395935059,7.395465850830078,4.660507678985596,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,MET,3rhk,4iwd,0.0,0.0,9.51522445678711,9.51522445678711,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,MET,3rhk,4iwd,0.25,2.0370657444000244,10.632444381713867,10.632444381713867,2.0370657444000244,1.2427089214324951,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3rhk,4iwd,0.5,3.8158464431762695,11.831035614013672,11.831035614013672,3.8158464431762695,2.4042553901672363,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3rhk,4iwd,0.75,5.702274322509766,13.227632522583008,13.227632522583008,5.702274322509766,3.633629560470581,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3rhk,4iwd,1.0,7.87343168258667,15.045411109924316,15.045411109924316,7.87343168258667,4.94791841506958,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,MET,3efj,3efk,0.0,0.0,0.585792064666748,0.585792064666748,0.0,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,MET,3efj,3efk,0.25,2.090590715408325,2.2264225482940674,2.2264225482940674,2.090590715408325,0.842149555683136,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efj,3efk,0.5,4.063539981842041,4.167481422424316,4.167481422424316,4.063539981842041,1.6170932054519653,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efj,3efk,0.75,6.116456985473633,6.202402591705322,6.202402591705322,6.116456985473633,2.5502798557281494,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efj,3efk,1.0,8.295001029968262,8.363033294677734,8.363033294677734,8.295001029968262,3.7238729000091553,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,KIT,8pqf,6gql,0.0,0.0,10.481769561767578,0.0,10.481769561767578,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,KIT,8pqf,6gql,0.25,1.8765579462051392,10.087939262390137,1.8765579462051392,10.087939262390137,1.2768490314483643,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,8pqf,6gql,0.5,3.5072479248046875,10.043469429016113,3.5072479248046875,10.043469429016113,2.2899811267852783,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,8pqf,6gql,0.75,5.227009296417236,10.429668426513672,5.227009296417236,10.429668426513672,3.351057291030884,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,8pqf,6gql,1.0,7.115830421447754,10.981878280639648,7.115830421447754,10.981878280639648,4.609169006347656,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,KIT,8pqc,6gql,0.0,0.0,9.128228187561035,0.0,9.128228187561035,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,KIT,8pqc,6gql,0.25,1.8700294494628906,8.779727935791016,1.8700294494628906,8.779727935791016,1.2745357751846313,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,8pqc,6gql,0.5,3.488347053527832,8.817953109741211,3.488347053527832,8.817953109741211,2.285231828689575,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,KIT,8pqc,6gql,0.75,5.205066680908203,9.287487030029297,5.205066680908203,9.287487030029297,3.3205628395080566,False,latent generated hypothesis
