model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqf,0.0,0.0,10.4865083694458,10.4865083694458,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqf,0.25,1.566684603691101,10.215437889099121,10.215437889099121,1.566684603691101,0.9987823963165283,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqf,0.5,3.3111932277679443,10.201498031616211,10.201498031616211,3.3111932277679443,1.9591394662857056,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqf,0.75,5.157161712646484,10.468098640441895,10.468098640441895,5.157161712646484,2.925795316696167,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqf,1.0,6.749942302703857,11.007080078125,11.007080078125,6.749942302703857,3.9148688316345215,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqc,0.0,0.0,9.130705833435059,9.130705833435059,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqc,0.25,1.59595787525177,8.890987396240234,8.890987396240234,1.59595787525177,0.9185718894004822,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqc,0.5,3.3512847423553467,8.948509216308594,8.948509216308594,3.3512847423553467,1.7961212396621704,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqc,0.75,5.208779335021973,9.34568977355957,9.34568977355957,5.208779335021973,2.689100503921509,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,KIT,6gql,8pqc,1.0,6.827467441558838,10.016737937927246,10.016737937927246,6.827467441558838,3.6060078144073486,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_0.5,MET,3rhk,4iwd,0.0,0.0,9.51522445678711,9.51522445678711,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_0.5,MET,3rhk,4iwd,0.25,1.6058613061904907,9.353692054748535,9.353692054748535,1.6058613061904907,0.8771939277648926,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3rhk,4iwd,0.5,3.393484115600586,9.463252067565918,9.463252067565918,3.393484115600586,1.7338086366653442,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3rhk,4iwd,0.75,5.280641555786133,9.908686637878418,9.908686637878418,5.280641555786133,2.654235601425171,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3rhk,4iwd,1.0,6.935576915740967,10.650917053222656,10.650917053222656,6.935576915740967,3.6123454570770264,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning_guidance_0.5,MET,3efj,3efk,0.0,0.0,0.585792064666748,0.585792064666748,0.0,0.0,True,observed source endpoint
aligned_full_conditioning_guidance_0.5,MET,3efj,3efk,0.25,1.706097960472107,1.8306827545166016,1.8306827545166016,1.706097960472107,0.4821512997150421,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3efj,3efk,0.5,3.5731072425842285,3.64973521232605,3.64973521232605,3.5731072425842285,0.9288350343704224,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3efj,3efk,0.75,5.484841823577881,5.543401718139648,5.543401718139648,5.484841823577881,1.4529154300689697,False,latent generated hypothesis
aligned_full_conditioning_guidance_0.5,MET,3efj,3efk,1.0,7.238504409790039,7.286937236785889,7.286937236785889,7.238504409790039,2.0221590995788574,False,generated endpoint prediction supervised against observed target
